execid,EXEC_FULL_NAME,Compared_Chen2016,TYPE,TWITTER ACCOUNT,First_join,First_tweet,Comments,Number_follower,Number_following,Tweet_time,Tweet_text
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-29 19:27:01,"b'""Rather, it is an argument for nuance. Long-termism and short-termism both have their virtues and vices\xe2\x80\x94and these de\xe2\x80\xa6http://t.co/4FSwbzmpYP'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-20 18:35:45,b'Another example of the US government moving to the cloud. http://t.co/TEISPUUMFQ'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-19 22:18:37,b'Unisys welcomes Virgin Atlantic to its SaaS-based Cargo Portal Services (CPS). http://t.co/MGmK5cVXqj'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-19 13:26:04,"b'""[Third party] interfaces should be firmly controlled, limiting their access to specifically the functions they need\xe2\x80\xa6http://t.co/0bQ744SGGz'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-19 13:00:33,b'Olivier Houri representing latest Unisys solutions for existing and new clients in this important segment of the air\xe2\x80\xa6http://t.co/jlt0hhGC09'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-15 11:53:36,"b'""There are some public sector examples though of citizen engagement done well. Under the leadership of Mayor Nutter,\xe2\x80\xa6http://t.co/TmNQwdaR2q'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-14 22:44:01,b'Unisys and Microsoft Invest in Smart Cities http://t.co/7OgJqvsxKy'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-12 15:22:35,b'Well deserved recognition for Janet Haugen @unisyscorp awardee #spectrumawards @redcrossphilly'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-11 14:02:02,b'Oracle and Unisys provide a shared vision of the future of airport technology. http://t.co/OIImfvtzg4'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-10 23:16:16,b'Congratulations to the Unisys Ensemble team!\nhttp://t.co/7SENrzDL78'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-10 12:39:59,"b'Interesting column describing similarities between Hollywood and IT companies:\n""However, it is time they tuned in to\xe2\x80\xa6http://t.co/h24W87AmH5'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-05 14:59:35,"b'Another Modern Mission Critical first from Unisys, ""with the new contracts representing the first procurement of a n\xe2\x80\xa6http://t.co/dnfRU8eucf'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-04 22:55:06,"b'""In this wave of digital proliferation, how can banks capitalize on Omni-channel banking to deliver personalized ser\xe2\x80\xa6http://t.co/0tb2XKYpCf'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-03 12:30:32,b'Honored as Website of the Year and Best Mobile Experience at the 2014 Liferay Pulse Awards. http://t.co/aPC2qYnHRt'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-03 11:55:46,b'U.S. Middle Market continues to show strength in the third quarter:  http://t.co/SRMUfIf72q'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-11-03 11:47:01,b'Excellent program planned for the conference in Barcelona. http://t.co/ERMbmMUs1W'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-10-30 12:05:52,b'Spies targeted control systems made by GE and Siemens for water and energy firms since at least 2011 http://t.co/igqn9hRDHs via @WSJ'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-10-30 11:45:23,"b'""The Internet of Things (IoT) will create a world-wide connected infrastructure of billions of objects over the next\xe2\x80\xa6http://t.co/SyJ5BcO3xJ'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-10-20 17:14:00,"b'Netapp vice-president of sales, global partners, Mike Giesler, said by integrating Unisys\xe2\x80\x99 fabric computing and secu\xe2\x80\xa6http://t.co/D2bDgbiYFT'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-10-16 12:04:52,b'#3 (decide what your crown jewels are and build your security architecture around that) is the approach Unisys custo\xe2\x80\xa6http://t.co/kWvostv7ps'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-10-16 11:12:59,"b""Earlier this week it was the work Unisys does with China's TravelSky.  Today, another example of Unisys leadership i\xe2\x80\xa6http://t.co/nbkaGIIiqD"""
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-10-14 11:42:58,b'TravelSky Taps Power of Unisys ClearPath Technology to Meet... http://t.co/CSJTsuDhwb'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-10-10 11:50:32,b'Good video and article on some of the security implications of IoT. http://t.co/Sxtu7ikc1A'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-09-20 19:09:56,"b'Interesting column commenting on the impact of smart machines on management, the sources of future productivity gain\xe2\x80\xa6http://t.co/5xMh6tyhDJ'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-09-17 12:48:31,"b'A great example of what Unisys means by ""Modern Mission Critical."" http://t.co/NgBZisPJnH'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-09-17 12:44:51,b'Gartner Positions Unisys as a Leader in Magic Quadrant Report for... http://t.co/QtliZWdSbs'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-09-13 02:27:14,b'Digital transformation needs an industrialized software-defined data center http://t.co/qmv0SBplvL'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-09-12 14:05:55,"b'""Generally speaking, cloud discussions start for six main reasons"" says a recent KPMG report according to Heather Cl\xe2\x80\xa6http://t.co/eF1Ao7yyiW'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-09-05 11:09:09,"b'\xe2\x80\x9cThe security profile needs to operate as software inside server and workstation components, so companies can implem\xe2\x80\xa6http://t.co/XcpOl2TKTu'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-08-29 14:57:38,"b""Another example that demonstrates how important it is to limit users' access to data and programs, so they have acce\xe2\x80\xa6http://t.co/5p0Z9V9KDK"""
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-08-21 17:23:21,"b'Terrific article by Nick Evans on the meaning of ""modern mission critical."" http://t.co/5INZnKmB5H'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-08-21 11:40:37,b'RT @unisyscorp: Unisys #Stealth wins People\xe2\x80\x99s Choice Stevie Award for Favorite New Product in Software #Security category: http://t.co/zZk2\xe2\x80\xa6'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-08-20 20:28:58,"b'Ximena Cardenas highlights the strategy for building a team of talented IT professionals in Latin America:  ""It has \xe2\x80\xa6http://t.co/FRQCLhFKgi'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-08-17 18:59:27,"b'Interesting point of view on how ""big data"" can turn the 80/20 rule on its head. http://t.co/serXeLTvph'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-07-30 11:46:28,b'But security experts are sounding the alarm. \xe2\x80\x9cThere is a big difference between the internet of things and other sec\xe2\x80\xa6http://t.co/KuQIqLltXd'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-07-25 11:21:07,"b'Interesting article on the adoption of enterprise social networking:  ""Most companies that employ social media in th\xe2\x80\xa6http://t.co/Fst5pZ5dy0'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-07-19 12:12:58,b'Banks Dreading Computer Hacks Call for Cyber War Council http://t.co/5jyRejOvv7'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-07-17 12:50:24,b'Unisys is proud and honored to be selected by the Commonwealth of Pennsylvania to create and operate the largest sta\xe2\x80\xa6http://t.co/etcgn1Ku2R'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-07-15 12:23:47,"b'""The findings of the survey are startling, given that these industries form the backbone of the global economy and c\xe2\x80\xa6http://t.co/wBIw45azyN'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-07-02 11:39:02,"b'Excellent article on the growth of airport self-service and the intersection of physical and cyber security.  ""To ga\xe2\x80\xa6http://t.co/iyYHAgxPM6'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-06-25 11:46:51,"b'""Unfortunately, time and again, organizations are only looking seriously at their cyber security, after they become \xe2\x80\xa6http://t.co/fUI8phsTm8'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-06-23 16:49:15,b'Interesting examples of re-emergent technologies that win by redefining value. http://t.co/oHHwPYCwEO'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-06-20 17:40:52,b'Very pleased with these third party benchmarks results.  They highlight Forward! by Unisys as the right platform to \xe2\x80\xa6http://t.co/0SY9uTNvSe'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-06-15 17:33:52,"b'Good article highlighting approaches to cybersecurity and online privacy, including better approaches to compartment\xe2\x80\xa6http://t.co/uiKQvdzpVp'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-06-09 17:29:23,b'Coming on the heels of Stealth winning TechAmerica Foundation\xe2\x80\x99s American Technology Award recognizing the most outst\xe2\x80\xa6http://t.co/Oecih42LJA'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-06-02 21:07:24,"b'Fascinating article contrasting how the two leading strategy professors at Harvard Business School, Michael Porter a\xe2\x80\xa6http://t.co/sTIsEvy4SA'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-05-29 18:49:20,"b""\xe2\x80\x9c'Innovating to zero' is a concept, according to Frost &amp; Sullivan, that more and more executives are seeing as a rea\xe2\x80\xa6http://t.co/dSkHbwWkBD"""
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-05-23 12:08:37,"b""It is great to see that Unisys Stealth won this year's American Technology Award in the #cybersecurity category. http://t.co/n2J3P4kMUu"""
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-05-18 23:51:48,b'1Q 2014 Middle Market Indicator Reports 6.5% Revenue Growth over Past 12 Months http://t.co/Xkzpfb3s2G'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-05-09 23:32:00,"b'Noting some of the same points McKinsey called out in a report earlier this year (http://t.co/Kb94fERSjc), Gartner says it is time for a m\xe2\x80\xa6'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-05-08 18:28:05,"b'In a test of Stealth cybersecurity software, Network World concludes: ""Unisys markets the product with the tag line,\xe2\x80\xa6http://t.co/d4hlX9yN9j'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-05-07 18:10:29,b'A Fabric and a Server http://t.co/jW7Mgr2g2V'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-05-06 16:58:00,b'RT @rosettalue: Kicking off @unisyscorp social business for @PhiladelphiaGov @philly311 using @salesforce communities platform. #gamechange\xe2\x80\xa6'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-05-06 16:57:21,"b'RT @dstrom: My latest review of Unisys Stealth product, and how it unveils an invisibility cloak for network traffic http://t.co/6Qi1v8nVZi'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-04-28 17:04:09,"b'\xe2\x80\x9cXP users are not safe anymore and this is the first vulnerability that will be not patched for their system,\xe2\x80\x9d Syman\xe2\x80\xa6http://t.co/jXebYQ8QKo'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-04-08 20:29:14,"b'Interesting article illustrating the difficulties of relying on a perimeter defense, and the growing security challe\xe2\x80\xa6http://t.co/PwTyYA7TIO'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-03-25 14:11:56,"b'""The other alternative is isolating applications so that only authorized users can see and access the data in these \xe2\x80\xa6http://t.co/fwS38VMzWe'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-03-18 11:46:31,"b'A take on ""old"" tech vs. ""new"" tech from an engineering and recruiting perspective: ""In pursuing the latest and the \xe2\x80\xa6http://t.co/qVZdKvl3M4'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-03-05 22:20:09,"b'Excellent summary of McKinsey\'s recent report on rethinking the approach to cybersecurity:  ""As a result, not only d\xe2\x80\xa6http://t.co/Kb94fERSjc'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-03-03 02:05:35,"b'Cloak, contain and collect -- a new mantra for cybersecurity. http://t.co/EhPhlhFJ6V'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-28 21:36:28,"b'Kasper Rorsted makes great points about strategy, talent and innovation in this excellent interview. http://t.co/FlIEE49y2U'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-27 13:08:12,"b'""Stealth protection offers XP endpoints to be undetectable - and only admins and assigned users can make use of the \xe2\x80\xa6http://t.co/TvltNrq5uj'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-21 23:27:49,"b""Come visit Unisys at RSA.  You can't hack what you can't see! http://t.co/L9mnQVfWq3"""
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-18 11:56:48,"b'""If you can implement an encryption system where you control the keys to the data stored in the cloud, then that is \xe2\x80\xa6http://t.co/3UkTkY059X'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-17 17:01:04,"b'If #weather information is mission critical for you or your organization, The Atlantic magazine points to Unisys Wea\xe2\x80\xa6http://t.co/iR4YH0IEoR'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-14 22:09:55,"b'New ideas are plentiful. The challenge?  ""Mr Brynjolfsson and Mr McAfee reckon that the main bottleneck on innovatio\xe2\x80\xa6http://t.co/u5WQs3NxTC'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-14 13:36:34,b'UK building society trio switch to Unisys cloud http://t.co/3pjano63ys'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-07 18:47:07,b'First is the matter of access. Second is the matter of awareness. http://t.co/H9tmrAYKJj'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-02-06 00:57:36,b'Interesting review contrasting Big Bang Disruption with the more traditional way of thinking about new market entran\xe2\x80\xa6http://t.co/EjuC8BscqH'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-30 21:11:33,b'A call for clarity about IT from the Financial Times. http://t.co/0WCnT7jaRc'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-27 13:24:22,"b'POS Security Hacks: How to Keep the Bad Guys Out, Sensitive Data In http://t.co/LtZT4vN8iN'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-21 15:56:09,b'XP: Can\xe2\x80\x99t Migrate? Then Isolate http://t.co/o66FY0zCTe'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-21 15:27:53,"b'\xe2\x80\x9cBy socializing value cases for key areas of business, employee roles and engaging organization stakeholders early o\xe2\x80\xa6http://t.co/a67Q7n99e1'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-14 18:23:18,b'Forward! by Unisys Platform Shows Performance and Cost-Efficiency... http://t.co/ZpQNGID94G'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-10 22:27:09,b'2014: The year of encryption http://t.co/8NvzA8f8EH'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-08 20:55:14,b'Public sector view of the state of cybersecurity http://t.co/0mrKrslNyj'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-06 17:44:16,"b'The author asks, ""How many of your security teams have started to move beyond legacy security comfort zones?""  http://t.co/nj99Uf9pTq'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-02 18:03:45,"b'""A high-performance culture is as unique as a fingerprint \xe2\x80\x94 and the one thing about a business that rivals cannot co\xe2\x80\xa6http://t.co/ud6PgSHQkW'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2014-01-01 00:12:51,"b'""Security of information is a concern for many mid-market CIOs, and it helps explain why their early deployment of n\xe2\x80\xa6http://t.co/yKTEN3yhHA'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2013-12-30 16:55:00,"b'Surfing a digital wave, or drowning? http://t.co/vcIksBjpB2'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2013-12-20 12:41:58,"b""Unisys ClearPath, the industry's most secure computing platform (http://t.co/chss4ECLpr), runs on Intel Xeon."""
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2013-12-08 19:53:00,b'The Hybrid Enterprise Demands An IT Shift - InformationWeek http://t.co/PgBaLHOEUP'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2013-12-08 16:31:59,b'Unisys http://t.co/UqjAz22YwJ'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2013-12-08 14:37:09,"b'Unisys VantagePoint, persona-based service orchestration, highlighted by NetworkWorld. http://t.co/KQwzcEpILS'"
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2013-11-27 13:22:18,"b""CASE STUDY: McDonald's puts partnerships on IT menu http://t.co/G4do8V6gEf"""
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2013-11-26 13:03:09,b'Kiosk-based technology helps identify pedestrians crossing U.S.-Mexico http://t.co/mf5UvlZ7on'
31412,J. Edward Coleman,YES,Green,@colemaned,24/05/2009,29/05/2012,New,532,61,2013-11-26 12:59:56,b'Unisys http://t.co/UqjAz22YwJ'
